,is_fraud_pred,pred_proba_fraude
66598,False,0.23138453690700284
99089,False,0.16555414468926874
34451,False,0.2563841285163094
34080,False,0.22139452552053418
63587,False,0.2487274385192794
4293,False,0.16281276906604267
69102,False,0.1985402745835988
86411,False,0.12972804617191913
99476,False,0.16309416239748034
53929,False,0.24380167250576956
87070,False,0.1647783483932569
65083,False,0.1663965613694166
30712,False,0.21653416951651983
49182,False,0.3581582518780869
57234,False,0.20368169896531352
15663,False,0.17366604505128075
19966,False,0.0884704584433633
91912,False,0.21341430790822696
91957,False,0.11814622929723646
81346,False,0.20912039062685786
55325,False,0.1651595660628896
29857,False,0.19352407696483895
71222,False,0.1683051740190812
52458,False,0.28647461174465266
88345,False,0.12208144992694638
82363,False,0.3320164994238589
65349,False,0.15679527631623816
59649,False,0.17723597192441573
44952,False,0.22719607561379732
39525,False,0.1636560525375942
13935,False,0.1592845930404443
93780,False,0.2153654481067351
89884,False,0.11453789595434709
81143,False,0.1897906440352584
95799,False,0.17730571625583597
89404,False,0.19765152145038958
55223,False,0.20491704026070828
73645,True,0.9771234408448113
66293,False,0.16631725470261166
65539,False,0.2437857962610715
28110,False,0.20308132090715536
41928,False,0.196234084834098
86546,False,0.2949203099477111
82585,False,0.28286901149005217
38603,False,0.2680161665201845
91657,False,0.17557178358527875
62786,False,0.24372225739839862
84340,False,0.19765152145038958
39874,False,0.19460245429219403
78468,False,0.19592181338778467
31631,False,0.27620515504187515
14952,False,0.1648765900993689
39331,False,0.2150862168180952
48587,False,0.2203675777789857
83594,False,0.17492872407703214
41487,False,0.2401866694366619
39627,False,0.2012605576590536
87894,False,0.2997671227147185
26303,False,0.23352884636495091
67403,False,0.17721543947737395
98084,False,0.09102919775562446
95601,False,0.19513727539203166
5019,True,0.9627482674116212
5223,False,0.15474652631698657
15780,False,0.16639076846628154
45556,False,0.20166242781906318
12896,False,0.26224227592192756
34304,False,0.26972709895779057
93322,False,0.19949505612057503
5324,False,0.8424716487757562
52925,False,0.3047498462096081
62864,False,0.1940961081681359
8018,False,0.21664643212928222
82944,False,0.17007705737077936
90376,False,0.1950249894669424
41720,False,0.2188710689549131
866,False,0.19970792047916786
98443,False,0.22371524350902633
83039,False,0.2529908384389839
13924,False,0.17039173432549243
79892,False,0.17472105939977317
31183,False,0.1676367605177703
13799,False,0.25085217778154917
40988,False,0.2248595338351339
66733,False,0.22803569485864697
78330,False,0.17649286432778338
24378,False,0.18619607224800333
23414,False,0.19846639193991836
97559,False,0.20251276441487465
22992,False,0.20583411897783035
3231,False,0.19445724288990915
41995,False,0.22093314798091765
49187,False,0.214400743495864
22514,False,0.19036453515664012
21325,False,0.1971043676832616
86233,False,0.21098540408090027
88126,False,0.19765152145038958
29823,False,0.16887020534600636
92484,False,0.20490967349084044
68424,False,0.2669804845797168
64483,False,0.2203409830501674
51019,False,0.21492679491543906
26753,False,0.22089012099296992
49963,False,0.16368195698577467
42731,False,0.215055394736108
29056,False,0.19160419894834282
55317,False,0.1557716868479764
35496,False,0.17048589982293377
56337,False,0.19404186826158512
79277,False,0.19957575898065996
5464,False,0.1851645209365898
70155,False,0.26263974249300764
70669,False,0.1575104253046014
56013,False,0.18438502538661933
12085,False,0.2356820367428606
56818,False,0.18282914663032274
20000,False,0.23309165786439484
69066,False,0.15196419978771442
50452,False,0.21459811106433158
90709,False,0.1705158417148602
52884,False,0.23725413363081138
30963,False,0.8291654626933563
34573,False,0.1899804442787901
15294,False,0.21497686206981986
27918,False,0.23325603641551093
46120,False,0.17204119311219673
35073,False,0.845914756908479
10550,False,0.22905868109298272
91127,False,0.1976411941398708
690,False,0.23539743913118408
77729,False,0.28787278487092804
36096,False,0.2101623547083143
65351,False,0.20057458762208988
11040,False,0.20723623157729903
4221,False,0.1943273617716808
821,False,0.1515090922947902
38128,False,0.13308758068674675
89151,False,0.1981448559530343
29231,False,0.1790660199231431
50556,False,0.19483859128010952
33684,False,0.16166307773679656
58753,False,0.24692316283999757
27022,False,0.20670773344585044
36905,True,0.9679024719992876
270,False,0.1288326035998522
8866,False,0.22757281720945716
15006,False,0.19555214366468965
4688,False,0.13708470672227924
81995,True,0.976157583461943
84372,False,0.28730181244226777
2514,False,0.3702168388597984
36399,False,0.20803948986256734
38868,False,0.21223893831501778
58244,False,0.08298721899641705
30409,False,0.15983049908916067
54794,False,0.11812597557170781
19263,False,0.18383905244224188
83909,False,0.2785264445699309
26973,False,0.6019345109923742
7129,False,0.20380713899695024
7144,False,0.21033418633546377
45465,False,0.1959404657938329
1966,False,0.1656232957994315
15152,False,0.16583818639069772
19113,False,0.2110739235847538
76206,False,0.17340951179864972
32141,False,0.21895547809341134
21934,False,0.24905122215893627
40359,False,0.23855048251701833
53841,False,0.18952073748511583
9162,False,0.0709504449706859
87843,False,0.23302676006517403
37629,False,0.3064793472103358
83304,False,0.19272358842599768
66269,False,0.2651205630775496
34653,False,0.20805979214771775
41962,False,0.2437839130922806
39590,False,0.18104292469048927
81035,False,0.24863461540383458
10980,False,0.20437694735602951
56299,False,0.28197905571615084
61548,False,0.23877112269638745
88400,False,0.2291700829773105
44323,False,0.2133363388610635
55207,False,0.08764660603398455
53527,False,0.1726891029803289
26970,False,0.15201696204617046
73217,False,0.23466519960487187
65890,False,0.269076882505917
42221,False,0.23818714852344433
97865,False,0.3184527842181045
12250,False,0.11743930030314743
69436,False,0.15810014701993821
38432,False,0.3176990032055469
40889,False,0.16692839830478057
30998,False,0.22441326646712026
56145,False,0.19200901542856508
95413,False,0.18780474490499388
22155,False,0.23001510332290123
17613,False,0.21952891573216118
56443,False,0.16624290202094041
98399,False,0.20890739165444222
24052,False,0.21069144724776787
50242,False,0.17693561487527432
58998,False,0.2227792156820747
31344,False,0.31633346266623424
61241,False,0.19174854461592708
92529,False,0.23233435240986544
80828,False,0.20447697782509144
51725,False,0.21191494184509158
33879,False,0.25098760298261336
83006,False,0.20647306805903706
73908,False,0.23608857480503484
67246,False,0.16156911688677558
88807,False,0.16794006150656957
13121,False,0.19958027791633398
8257,False,0.1835956203396639
93380,False,0.08719696278372696
13914,False,0.2442322964084476
30902,False,0.24882345154733987
72858,False,0.15058862512898258
20292,False,0.19737282175499954
58170,False,0.1916354828951704
20949,False,0.16888705283101382
36694,False,0.18585512499303747
8525,False,0.09316359690949537
78271,False,0.16843267402054185
77402,False,0.16661770106864263
77651,False,0.22748446650970533
99836,False,0.19292505668209714
92271,False,0.28693653577075023
29775,False,0.17537550992085613
34807,False,0.2617261171642443
16885,False,0.30277037177543836
49983,False,0.22869082202748856
62614,False,0.2014257368428768
14228,False,0.18433102342366206
52176,False,0.23901184039729542
8028,False,0.23688270906003603
28921,False,0.29330868745486005
69419,False,0.16674525588260664
70811,False,0.154113321467418
34363,False,0.17158559687394115
43203,False,0.23850090646444583
36794,False,0.19353581728188454
97026,False,0.19765152145038958
63342,False,0.2402348772137985
36955,False,0.22382866759232756
69228,False,0.16702883122047923
9423,False,0.20588440747140976
86000,False,0.1452843072706728
16958,False,0.16064640752099205
21614,False,0.19521269329307886
61461,False,0.2165722054542888
61773,False,0.20009841043387946
86801,False,0.37852640600081044
67502,False,0.2429696523286974
79370,False,0.19730541676293853
34496,False,0.2528699109712719
43008,False,0.18304432238696658
91597,False,0.2723178985952743
75438,False,0.17557178358527875
29719,False,0.21666250285494015
38606,False,0.2525270646222568
77126,False,0.19272358842599768
97087,False,0.18102203038085143
24626,False,0.20645194430646877
61814,False,0.3334431997885247
69755,False,0.17712764029792005
11930,False,0.21765812026491674
16160,False,0.28439639465726024
47439,False,0.2085217033259397
34605,False,0.2362349598264207
14106,True,0.9783926495529918
90650,False,0.17533260625953925
98434,False,0.1872473667064634
17502,False,0.1495834938071035
63485,False,0.21245444925300733
33075,False,0.22258046179075483
79808,False,0.15684402375364787
90790,False,0.19860172964905345
93364,False,0.25572809898757837
18292,False,0.5625031568725997
43849,False,0.26720235093674644
35067,False,0.2650771491289511
61392,False,0.1758296671569838
27381,False,0.22453645700478564
85413,False,0.20252002984747003
13797,False,0.20581655275556246
1728,False,0.17530340389694843
66100,False,0.27069204668435637
7677,False,0.10299214834047364
73314,False,0.1488912484445087
69695,False,0.18653968589627007
5438,False,0.23922856118144367
73380,False,0.1838028602884015
34590,False,0.1830038479361742
8452,False,0.17831930324062414
6234,False,0.1748445721346791
56579,False,0.22519234118798642
44068,False,0.17533728686937497
73661,False,0.16436880223832695
18241,False,0.16204183371694944
72559,False,0.19399927334343584
11372,False,0.17952327356289596
53067,False,0.22928873850768033
54396,False,0.1549953989242397
60743,False,0.22697630062902832
4232,False,0.22854187843209697
66149,True,0.8607972985334091
226,False,0.2052895448386635
38050,False,0.07203554516388216
75830,False,0.13036643327055664
11712,False,0.2205784989511388
89798,False,0.22873168250241835
84721,False,0.21842360573438568
11650,False,0.12365062828050088
63792,False,0.21701302721726692
18331,False,0.22912580994713022
59464,False,0.1992981495029286
31838,False,0.2025377585537084
35887,False,0.22997886164271658
70557,False,0.2752324053056596
68841,False,0.1874567734200199
44299,False,0.2601834984485338
39431,False,0.21273044550614262
71757,False,0.13803834613734847
51266,False,0.22390200145941364
49808,False,0.286496185822194
86688,False,0.2131787608687331
61004,False,0.17257199513669674
60770,False,0.21641267786700616
87,False,0.2494902311740967
77203,False,0.19480508620695888
51987,False,0.241969480906659
82149,False,0.1355200751289204
43733,False,0.2253307320181461
95181,False,0.17269466143447018
88476,False,0.11822927759130471
62005,False,0.22332762661900815
30883,False,0.1177408564068687
50766,False,0.2182480851927398
74955,False,0.2587720296610548
12750,False,0.23531375116535252
36506,False,0.1712671798380577
9937,False,0.22037989550822198
18373,False,0.23179018305439789
92220,False,0.2647210433854274
90729,False,0.21153397986803282
12396,False,0.15496644502239257
94921,False,0.19957575898065996
33801,False,0.2062206550707915
1230,False,0.22356649523711367
20334,False,0.23382048578801104
78043,False,0.12870587353346302
40350,False,0.2572629824490618
50862,False,0.208134630056276
65409,False,0.15728950021853086
98465,False,0.1548097303697961
83942,False,0.19965639854492528
35640,False,0.13375601280840926
76609,False,0.16794006150656957
1045,False,0.15464435509992164
97795,False,0.07576403087981129
5937,False,0.21994348656751714
57687,False,0.1654002182876008
7895,False,0.26274958860244285
87484,False,0.3176576345989363
17570,False,0.20740894456520353
53064,False,0.18687499378827904
11141,False,0.19432855213192238
96936,False,0.196496641840206
50490,False,0.2357335701624358
33222,False,0.2708761560534516
82506,False,0.16985351025110287
36296,False,0.23855048251701833
67924,False,0.2354080812031829
94404,False,0.22536779880158517
84992,False,0.1648219138357021
62122,False,0.18598324699425706
65743,False,0.22962431170444206
40246,False,0.21140080253857052
16361,False,0.16090750801911202
55938,False,0.1672862259260999
28674,False,0.18654684855108322
23957,False,0.14453716547920903
7858,False,0.2275351865301959
94212,False,0.2792308541548878
63351,False,0.21999295720069673
50198,False,0.2283220103292219
55238,False,0.2837214988644897
98340,False,0.28693653577075023
13705,False,0.17042349773561935
13579,True,0.9769506812000468
34570,False,0.18738054760653183
93621,False,0.18802039832461837
2104,False,0.11062554214719589
74360,False,0.2894164649418738
85888,False,0.2947513795065237
99906,False,0.20522133042034707
56429,False,0.32970617102401406
86502,False,0.2035457472410681
12469,False,0.23325603641551093
14778,False,0.20356851494339837
27543,False,0.3021125571367213
97976,False,0.17568532207304097
46122,False,0.261938319690651
49368,False,0.2094372467626411
1332,True,0.9630157045951548
2360,False,0.16139828408857199
82417,False,0.20339421131811594
45148,False,0.15296679239223962
7841,False,0.17304743051602386
86290,False,0.1400561738363876
36034,False,0.15547389786678967
18145,True,0.976952338399485
70745,False,0.34466392098240867
78803,False,0.19949505612057503
94235,False,0.29997639739861803
52490,False,0.22473718196143436
88894,False,0.18609518321275567
59268,False,0.20539380590218992
19662,False,0.1709402937422967
49825,False,0.20819739293475178
1322,False,0.48651921105062323
37623,False,0.26751172693556485
20086,False,0.27786920123866116
88365,False,0.2855100282240051
92895,False,0.17517115552880871
69587,False,0.19969799004978325
26586,False,0.20625810392395688
39878,False,0.22138988944079485
75298,False,0.18762292140699452
53978,False,0.233189506920843
49673,False,0.8379602549939602
75961,False,0.22197350945907815
25355,False,0.19851489140021555
27733,False,0.15277136603256197
18005,False,0.14367434556719874
22672,False,0.21954041546100161
50380,False,0.24413691528616485
59038,False,0.13516146133513934
43444,False,0.20038782666814783
2280,False,0.18167510421690314
77964,False,0.22351848953741582
96125,False,0.25822668379337843
77647,False,0.1300594359391152
31431,False,0.23955194609407193
31922,False,0.27258651506369896
15808,False,0.21477698520926242
85541,False,0.2509739148372575
15495,False,0.20065203387105265
77431,False,0.13632133063197005
57936,False,0.14041112316621293
18949,False,0.17813796492591583
22583,False,0.24266045724111293
6748,False,0.1475514502883054
80573,False,0.09908259134902538
53070,False,0.2290238826383453
1402,False,0.18055193061422192
37781,False,0.288500623557036
64679,False,0.23411808298305162
79960,False,0.19957575898065996
23787,False,0.16934311527479187
30418,False,0.20934768986557828
59034,False,0.18122337075093423
20330,False,0.2301617126924143
95652,False,0.2098453324363016
883,False,0.12103029159496026
41515,False,0.2716669823926902
14038,False,0.21298974614562702
44969,False,0.23297535348770743
32865,False,0.13023529756444485
79368,False,0.13863164253716978
3253,False,0.16369187428590207
2937,False,0.19824783037048715
36838,False,0.19213728888381906
25039,False,0.13449792776610203
23394,False,0.15166523326436104
81992,False,0.26594257285558986
56293,False,0.22507260376208188
1318,False,0.1499019380955184
95284,False,0.2098874061057903
32592,False,0.19618758354441687
86253,False,0.20017765647937316
79994,False,0.20622409924927995
63780,False,0.20937902525837018
37108,False,0.22679661561114245
1349,False,0.10600319534840735
4790,False,0.1632234848190349
96594,False,0.20870583948575983
87444,False,0.2731207202741809
87607,False,0.21580162335298855
84333,False,0.19275052149415572
58134,False,0.24002491462223843
18634,False,0.30063002753859563
3393,False,0.17709014031497258
72228,False,0.21725684253778518
37587,False,0.22628904623445037
11446,False,0.21378002170706523
92168,False,0.20212361504101461
33054,False,0.20572310147963088
93268,False,0.21974574672486802
59808,False,0.2318673655460939
61577,False,0.18112909590566856
49660,False,0.19910837012971053
11060,False,0.23560025686525388
1550,False,0.23726180846568745
80750,False,0.158863126015572
4510,False,0.25353043552576676
26438,False,0.2154609591768835
86708,False,0.17245475766244053
83003,False,0.16342093440935007
80166,False,0.1307261764445539
48078,False,0.19893594321342692
16301,False,0.33607891267968837
17494,False,0.13901915665811032
85698,False,0.1618525836475649
61705,False,0.19649643682447812
49148,False,0.2631175193489393
70172,False,0.17019634893348654
96222,False,0.2011907041063993
52412,False,0.18018139688427084
97493,False,0.18801716837704815
9093,False,0.20168285630743704
6267,False,0.1195842965115872
81823,False,0.21844081675633326
40203,False,0.2150862168180952
69325,True,0.9665771975758242
57862,False,0.17483239616543694
52991,False,0.14090801386084714
89245,False,0.19513727539203166
26873,False,0.08459436852895276
62596,False,0.23127649735629377
47745,False,0.2677869873426871
40990,False,0.22953538538211368
13928,False,0.23048236485844573
94953,False,0.19574872498366933
18742,False,0.1350973239618164
1057,False,0.1749057966900103
4337,False,0.16530635486237077
34170,False,0.23194597161213606
96505,False,0.27460953392851584
2029,False,0.18512129098188806
1430,False,0.18509170204581324
35083,True,0.9573108219313071
33931,False,0.251425802535931
55375,False,0.2390214670382519
22824,False,0.24183779212975046
73646,False,0.2734975309420686
25269,False,0.2148098023225338
64034,False,0.19664703352269886
14805,False,0.23688270906003603
60297,False,0.2163094522471901
50078,False,0.30421378950856265
31591,False,0.227290545953922
585,False,0.24413508837786305
36904,False,0.21089097022229158
21332,True,0.9365239608050777
39456,False,0.24093170002266817
12533,False,0.2487009076296229
40815,False,0.17788557838736055
68316,False,0.2661064630367945
42917,False,0.3425681946741644
5215,False,0.15923648513994526
83012,False,0.18946123130214612
40199,False,0.20720370737203805
64273,False,0.18158888660793632
88543,False,0.24657887024460776
833,False,0.17574881416396845
41272,False,0.22000440309006047
79342,False,0.1794452561066071
35015,False,0.28415715415166476
66702,False,0.2405673870847123
65643,False,0.1762398703121306
18485,False,0.18789307466558133
33333,False,0.18088654235997417
13551,False,0.2401530715062936
95260,False,0.20007797469988178
17672,False,0.2916350166379842
23145,False,0.25050902977794687
61129,False,0.21480087035607706
69840,False,0.17806013247562535
96986,False,0.1939212600959631
35753,False,0.21679857061608446
33459,False,0.20281385755908576
14268,False,0.24480320357720445
22186,False,0.21931367688655523
15022,False,0.2611444735783593
11968,False,0.25260432359305773
28565,False,0.2575741470161732
25841,False,0.30970613951906395
278,False,0.17656949554804569
76182,False,0.21710606257772153
6148,False,0.24573146973005117
61296,False,0.17957379067093948
77959,False,0.18395078009921417
14149,False,0.166183740000162
47139,False,0.23102996980269602
29517,False,0.1505502079376741
10049,False,0.19291051004423318
53345,False,0.22951855845430372
75309,False,0.14387172405064072
20612,False,0.25458716156878225
34286,False,0.20976309793243542
59396,False,0.19442084764347545
38720,False,0.2592840801642381
31120,False,0.13512037042288674
46499,False,0.20454885636989764
31418,False,0.22572174058528224
1572,False,0.20237504936084544
78056,False,0.25354620155265367
53083,True,0.9700796962887899
27805,False,0.18623562178656738
96810,False,0.2547667657598644
97649,False,0.28737960666439344
15842,False,0.19170341455173667
52852,False,0.24141961631665104
50137,False,0.16165301170800023
27537,False,0.16808024243934333
11855,False,0.16238481554494125
41093,False,0.2884914786235032
40941,False,0.2271380740400954
78212,False,0.21745805865177037
70851,False,0.2332723641407857
85906,False,0.2237977010446854
70226,False,0.20534464149258067
17247,False,0.1850600374224884
91330,False,0.17003090510909244
74411,False,0.23858064597567127
13735,False,0.16118451342654502
75533,False,0.16963619879721667
19778,False,0.22200290853279542
8093,False,0.19088071091137776
92533,True,0.9769506812000468
82192,False,0.2653730615869036
67483,False,0.18406796337124093
46677,False,0.17196232848520376
74257,False,0.16662503997928146
54568,False,0.151414887214085
61460,False,0.17538158211991783
31021,False,0.7996660823017923
2129,False,0.14869068684593414
95184,False,0.13556143763696832
11863,False,0.1603406636658944
55042,False,0.22607221327212118
14424,False,0.23497343225199518
52150,False,0.1829572075917279
9161,False,0.2334916346084725
42665,False,0.18928495770348353
7315,False,0.22958517937845477
2180,False,0.16867864189840548
67358,False,0.24240323180432444
9600,False,0.06894776523126653
35736,False,0.1539573464379509
30464,False,0.23861631501715974
10571,False,0.23225184800729212
85766,False,0.1866512786677209
6175,False,0.1917130292428001
31196,False,0.21834499956666295
77457,False,0.14625066104219236
1221,False,0.2031428940525492
74448,False,0.27440469024354835
37037,False,0.23836600066293112
16290,False,0.3052609403127512
25452,False,0.21178752148193677
33562,False,0.18552330463221015
655,False,0.15534863047100822
43383,False,0.24312066643656804
64832,False,0.2014724871333434
37691,False,0.22498444344930088
50194,False,0.19918177419785085
64797,False,0.224430103909471
34272,False,0.223426031333744
4050,False,0.1783079687439527
87071,False,0.22070601825670644
81772,False,0.23142655069532417
70996,False,0.23524240937561694
4367,False,0.17890128301742755
56345,False,0.19952775579310264
45917,False,0.1846606031393415
46368,False,0.2318903194632657
90889,False,0.16750681719094512
5073,False,0.19621613824995565
35990,False,0.22782972870623533
10501,False,0.21242800529055783
55929,False,0.2436711901253166
11014,False,0.5212282214862374
80127,False,0.20218618978855266
40038,False,0.21506038645198317
69575,False,0.1744567984422182
8786,False,0.18015609079162045
60718,False,0.15626218208128193
55431,False,0.19752928903488595
95340,False,0.1744003705054865
19212,False,0.17994968850573134
94481,False,0.19523081192304148
41046,False,0.2511752291824933
3789,False,0.20098652966091443
90091,False,0.1191867133287234
58116,False,0.22215159091908585
22506,False,0.20723623157729903
17919,False,0.19071602108782368
96634,False,0.2831191709612898
8569,False,0.21858093629318115
88173,False,0.25254171795984576
45794,True,0.9783926495529918
73838,False,0.2825909192642125
15460,False,0.16135976216459935
8311,False,0.21323196626971067
64111,False,0.22256639848472534
9660,False,0.2113315833504763
856,False,0.17962015786023788
57419,False,0.20536474145595954
40011,False,0.23633406934604106
21177,False,0.1687403557968136
85574,False,0.17427551087120646
22153,False,0.1769014572699182
66029,False,0.21770640784984416
11468,False,0.20789301869005922
65981,False,0.2703727095444399
37237,False,0.25134653671220897
72375,False,0.1694989561119033
83142,False,0.14030116687627067
20282,False,0.21791480112342856
12387,False,0.16395150555009866
29869,False,0.22232066416663532
78788,False,0.1416001529031798
69417,False,0.14148123435936946
10899,False,0.2135364847310306
22739,False,0.20723623157729903
1414,False,0.14649600594105222
30952,False,0.2681206824329519
56834,False,0.20239942029776048
38935,False,0.17084485566845642
32200,False,0.2060750847279002
68844,False,0.21318530961556842
45691,False,0.13903035715405082
72019,False,0.23466059258122998
80647,False,0.09005891061859364
20427,False,0.35619220927948614
11895,False,0.17800245842677023
4624,False,0.13741836927420373
29505,False,0.1878035372263959
12560,False,0.16452393237653173
38942,False,0.23534709144386487
69605,False,0.20007269870830813
573,False,0.12798732242063793
84865,False,0.10507354568436779
51743,False,0.27258946520546035
74336,False,0.2156016751330064
86884,False,0.12571852907213737
36238,False,0.15254592694833097
50282,False,0.2128939151643367
7748,False,0.15960786447767247
45119,False,0.8201864433070842
99911,False,0.1724782331145896
73381,False,0.266608216752098
60893,False,0.2159530631569563
76178,False,0.21528436661506792
79843,False,0.18711024402634527
86323,False,0.13941215381368444
98517,False,0.16607804937373274
76929,False,0.2254519816693418
17961,False,0.22381286221347738
64845,False,0.22906859396615592
28286,False,0.20684309943856685
16730,False,0.2224686595338594
67702,False,0.2120528069790895
81581,False,0.15489732297018619
2742,False,0.18296772771196812
91839,False,0.2003055215772032
51276,False,0.18065910580464842
10817,False,0.17073058382110184
13413,False,0.199392949639381
4645,True,0.9771457523383993
24830,False,0.1698632186231461
51477,False,0.1518588785055796
60476,False,0.237459279758239
9887,False,0.2060551310233219
77006,False,0.1450557441507353
80595,True,0.9771848528627984
72761,False,0.06757306972382739
97106,False,0.20411731435995845
53569,False,0.3455383210882361
15626,False,0.24997286851495923
98422,False,0.2335614268557775
38861,False,0.2378485006004504
24547,False,0.20839280246241484
78203,False,0.2302268927118331
44524,False,0.2093173821625126
928,False,0.26865655370122676
30572,False,0.22463642814200507
2174,False,0.18095129265832285
63407,False,0.21019937055241208
15466,False,0.22368404273537432
21287,False,0.17995555212952707
68791,False,0.19675960109270862
64130,False,0.22569842577321625
42630,False,0.16946318343065392
48459,False,0.2959736046199577
8285,False,0.21303121351337373
56544,False,0.2507232966333942
36137,False,0.18703142166833236
73917,False,0.24097228917507577
56097,False,0.21633654268629943
25636,False,0.19001333786039906
59975,False,0.19978718890991298
63099,False,0.2100829492968113
56512,False,0.18113147527297732
68413,False,0.17909637571705392
24263,False,0.20893009678959665
60419,False,0.2004064821693646
53042,False,0.22844703995117707
92130,False,0.8207341773562913
62660,False,0.21310349292076958
24013,False,0.21076884485924594
12042,False,0.31804914233531845
49783,False,0.27291949775871105
76814,False,0.2453215658253587
15394,False,0.1618492206252022
73796,False,0.14761092955803715
50178,False,0.19315771574427165
94484,False,0.2375289486817973
114,False,0.1300610090823817
60899,False,0.2182785920283612
59780,False,0.2041124799104023
62199,False,0.21948364318506292
76633,False,0.156858835386592
37378,False,0.15955848177878346
6729,False,0.19897843694233305
5904,False,0.20815331168860715
65966,False,0.19819576590202972
14529,False,0.2831687536108823
65585,False,0.3181543660968934
7335,False,0.17452582425069837
88467,False,0.18400114590083141
38223,False,0.2890626618536268
58174,False,0.20246918108093342
89550,False,0.20155219125875753
4162,False,0.15784912530234116
38539,False,0.2948559247683952
69509,False,0.20358201225263048
33888,False,0.20554247579482363
38621,False,0.2087523763949653
96587,False,0.2090851145262887
10618,False,0.34773529730534836
38357,False,0.24046644304017653
42505,False,0.19097717685398438
32807,False,0.1631424291494913
56780,False,0.27132837173480534
40368,False,0.21203958129208103
32386,False,0.2675851989384206
17773,False,0.2541039739969801
61121,False,0.16915570671843913
17972,False,0.28985462489548786
64304,False,0.19298865372959365
69595,False,0.2265742259560624
85582,False,0.1830281704438634
14984,False,0.17431648024172922
34606,False,0.2392956630819589
9494,False,0.1948927495786719
32071,False,0.2349661419526928
5169,False,0.8507945098683336
70609,False,0.2528663153407669
11317,False,0.21002692905541018
42990,False,0.23955194609407193
79976,False,0.24039825225171718
60106,False,0.20961082240835485
67709,False,0.2000204606988468
43942,True,0.9708625689641261
44017,False,0.1490826269288047
62412,False,0.1097528063972239
27784,False,0.193902500492993
21659,False,0.21370826622224473
31375,True,0.9772212695881974
82860,False,0.1966588219092553
13343,False,0.21454716224934595
50614,False,0.24291976479945057
34823,False,0.2150862168180952
15837,False,0.16511843879638227
85348,False,0.16266930061189944
56729,False,0.2563988030677918
59922,False,0.22615850214939623
33803,False,0.21215311686681718
19837,False,0.2264223654064278
21517,False,0.1822682741184107
91195,False,0.7853676218807557
28010,False,0.24602803158904596
30220,False,0.2575741470161732
65201,False,0.15918525707014794
22261,False,0.19107074429631343
37115,False,0.19819041726724732
44034,False,0.14626483337395255
55593,False,0.24345051111636776
34338,False,0.23159471926016426
8950,False,0.22580843902786008
52506,False,0.22004160254588587
84699,False,0.2729099554867217
28852,False,0.25341567673625814
48594,False,0.22391522848298956
73976,False,0.19274759768693572
45566,False,0.24956472459510834
87037,False,0.17433985971737515
11147,False,0.23544872423556557
86809,False,0.1740330444904391
72443,False,0.20842814025735637
27724,False,0.22648461854923382
18092,False,0.2268120031092204
85626,False,0.19973612542339284
90866,False,0.16207450923507283
19356,False,0.21497686206981986
32832,False,0.191602788614211
89332,False,0.1999918451081444
31333,False,0.2677791921020578
68940,False,0.1671673411895283
32612,False,0.08038003649927075
41076,False,0.19561331351523167
16783,False,0.19892320058832433
41130,False,0.08069491185151152
78318,False,0.18069904123013975
72169,False,0.1444230669592358
4151,False,0.25914478321712736
